Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_3,Cubic Spline,0.2,1,0.002627134323120117,6.470479470216497,-195.69316379671628,0.8802063041379679,0.014753827269238818,0.011848008176006201,4.9489273661171715
session_3,Penalized Spline,0.2,1,0.0015079975128173828,9.465090719515793,-419.88737670668024,0.4524737883593762,-0.048843350197409485,0.013396486451075381,7.468973345351013
session_3,GPR,0.2,2,1.2185730934143066,0.3482074832219955,-0.09673203339757852,0.9856632531780614,-0.011732217871690247,0.007321279571398046,0.20660457506841684
session_3,Cubic Spline,0.2,2,0.002190828323364258,2.7976807306004394,-69.79794165286408,0.11189039069935965,-0.01377368385582323,0.009608414841699865,1.9914331296190773
session_3,Penalized Spline,0.2,2,0.001538991928100586,6.868859967763284,-425.7697747011033,0.09345662113572226,0.019813914412178817,0.011228781103749664,5.616988597525451
session_3,GPR,0.2,3,1.6808769702911377,0.2582961655117023,-0.02909852721793471,0.9921201329276356,-0.0019520107892876132,0.008137680342719285,0.22763846153802916
session_3,Cubic Spline,0.2,3,0.0021240711212158203,1.6332595269821364,-40.14636165744068,0.8451498471907383,0.039934529657763576,0.01592611223425118,1.2655453103068768
session_3,Penalized Spline,0.2,3,0.0019271373748779297,2.9800232596020506,-135.9810044192674,0.9546831388026991,0.0009509307423752118,0.03302181158316656,2.474198233147302
session_3,GPR,0.2,4,1.4782450199127197,0.2484669833900768,-0.9184844529175258,0.9929254210000291,0.004597725184945885,0.013514922553555388,0.11972494632082785
session_3,Cubic Spline,0.2,4,0.004422903060913086,2.1032484158606093,-136.46813808195205,0.9806051637571411,-0.01790185793426687,0.012863618712615444,1.9841659549600053
session_3,Penalized Spline,0.2,4,0.0019829273223876953,11.393921614718543,-4033.2923271392906,0.8974513637099976,-0.010250824449571731,0.012618018556371359,10.232308129893836
